OrderID,CustomerID,ProductID,OrderDate,Quantity,DiscountPct,SalesAmount
O38153,C11400,P20371,2025-02-17,3.0,5,35053.09
O38154,C11419,P20156,2025-07-08,3.0,0,224443.8
O38155,C11947,P20324,2025-10-31,2.0,0,41186.64
O38156,C11021,P20348,2025-04-15,3.0,10,104249.32
O38157,C10142,P20121,2026-01-04,6.0,10,85941.38
O38158,C11110,P20444,2026-05-16,1.0,0,61262.1
O38159,C11488,P20140,2026-04-05,2.0,5,72296.48
O38160,C10046,P20016,2025-09-04,4.0,5,110583.23
O38161,C10844,P20309,2025-09-21,5.0,0,10479.4
O38162,C11009,P20438,2025-07-25,5.0,15,72973.44
O38163,C11262,P20049,2026-05-22,7.0,0,199753.05
O38164,C10010,P20164,2026-06-14,6.0,0,413481.36
O38165,C10664,P20062,2025-12-30,1.0,0,46368.44
O38166,C10573,P20340,2025-12-06,5.0,0,127736.1
O38167,C11554,P20154,2026-02-11,6.0,15,240576.43
O38168,C11622,P20312,2026-03-29,6.0,0,337366.68
O38169,C10649,P20376,2025-05-30,5.0,10,37120.32
O38170,C10913,P20346,2025-07-12,5.0,5,67212.69
O38171,C11766,P20150,2025-05-27,6.0,10,41647.23
O38172,C10640,P20376,2026-02-10,6.0,15,42069.7
O38173,C10616,P20073,2025-07-02,4.0,15,144427.24
O38174,C10698,P20069,2025-04-16,5.0,0,87912.1
O38175,C10909,P20465,2025-08-24,3.0,15,86343.84
O38176,C10178,P20177,2025-06-28,6.0,5,210018.1
O38177,C10869,P20354,2026-03-08,1.0,5,17610.93
O38178,C11030,P20002,2026-02-05,1.0,10,8432.72
O38179,C10853,P20309,2026-06-09,7.0,20,11736.93
O38180,C10307,P20119,2026-06-24,6.0,0,71207.16
O38181,C10548,P20007,2025-11-19,1.0,10,1934.95
O38182,C10327,P20255,2025-09-18,4.0,0,24868.88
O38183,C11380,P20484,2026-02-03,7.0,5,381901.45
O38184,C11817,P20461,2025-12-03,4.0,15,139916.87
O38185,C10395,P20404,2025-10-27,6.0,5,401026.86
O38186,C10300,P20478,2025-04-29,7.0,0,159911.22
O38187,C11550,P20414,2026-02-17,5.0,5,97633.07
O38188,C10749,P20075,2026-01-19,3.0,10,58211.06
O38189,C10285,P20351,2026-04-25,5.0,5,252270.79
O38190,C10330,P20195,2025-11-01,1.0,0,21388.84
O38191,C10050,P20187,2025-07-15,7.0,5,475872.07
O38192,C10773,P20450,2025-11-29,3.0,15,109147.75
O38193,C11992,P20496,2025-01-20,1.0,10,15082.61
O38194,C11646,P20003,2026-03-09,3.0,10,146255.19
O38195,C11733,P20184,2026-03-02,6.0,10,150610.05
O38196,C10378,P20335,2025-08-17,2.0,0,36403.08
O38197,C11788,P20273,2026-06-08,4.0,10,132153.3
O38198,C11624,P20368,2025-08-05,7.0,5,418002.24
O38199,C11000,P20052,2026-01-10,4.0,0,237830.36
O38200,C11849,P20263,2025-02-05,7.0,0,295935.92
O38201,C11562,P20368,2025-01-28,6.0,10,339430.39
O38202,C10774,P20133,2026-01-07,1.0,0,62944.08
O38203,C11168,P20482,2025-03-27,1.0,0,3195.14
O38204,C11084,P20225,2025-07-07,2.0,0,9893.44
O38205,C10868,P20310,2025-11-01,5.0,0,201001.2
O38206,C11804,P20061,2026-02-26,7.0,5,197349.59
O38207,C11099,P20365,2025-03-21,3.0,10,111810.35
O38208,C10003,P20016,2025-07-05,6.0,0,174605.1
O38209,C11599,P20229,2025-01-05,2.0,0,75710.88
O38210,C10748,P20195,2026-05-12,6.0,10,115499.74
O38211,C11472,P20251,2026-05-24,2.0,10,17300.09
O38212,C11982,P20443,2025-01-02,1.0,10,58236.47
O38213,C11765,P20303,2025-08-05,1.0,0,70341.69
O38214,C11926,P20048,2026-06-21,5.0,15,264136.82
O38215,C10275,P20235,2025-09-14,7.0,5,357364.08
O38216,C11554,P20121,2026-03-29,7.0,10,100264.94
O38217,C11616,P20499,2026-02-28,6.0,0,220764.72
O38218,C10215,P20320,2025-11-20,6.0,0,59718.12
O38219,C11707,P20050,2026-05-14,5.0,10,331174.17
O38220,C11509,P20469,2025-07-16,1.0,0,49039.95
O38221,C10329,P20041,2026-05-19,4.0,0,143245.28
O38222,C10255,P20456,2025-09-29,5.0,10,2048.04
O38223,C11411,P20022,2025-01-18,2.0,5,10465.28
O38224,C10126,P20371,2025-04-17,1.0,10,11069.4
O38225,C10767,P20182,2026-06-13,6.0,10,94553.35
O38226,C11608,P20005,2025-05-05,6.0,5,141533.28
O38227,C11574,P20145,2026-04-28,3.0,5,208846.09
O38228,C11348,P20357,2025-01-04,3.0,15,126483.85
O38229,C11228,P20078,2025-12-17,4.0,5,195633.65
O38230,C11196,P20231,2025-12-17,6.0,10,264153.1
O38231,C11759,P20297,2025-08-16,1.0,0,53552.31
O38232,C10217,P20348,2025-01-16,6.0,15,196915.39
O38233,C11269,P20479,2026-03-01,6.0,0,405064.86
O38234,C11360,P20209,2026-04-09,2.0,10,96996.6
O38235,C11727,P20163,2025-09-03,4.0,5,272099.65
O38236,C11322,P20168,2025-06-26,2.0,10,32677.9
O38237,C10832,P20278,2026-06-27,7.0,5,273871.34
O38238,C10182,P20237,2026-05-24,3.0,10,41431.63
O38239,C10334,P20176,2025-08-21,2.0,0,89202.6
O38240,C10511,P20053,2025-02-07,3.0,5,86504.17
O38241,C10383,P20349,2026-05-06,7.0,15,377267.96
O38242,C11741,P20010,2026-03-20,5.0,0,105944.15
O38243,C11897,P20146,2025-01-20,7.0,0,99846.46
O38244,C11223,P20227,2025-04-21,3.0,5,67146.66
O38245,C10332,P20236,2026-05-02,6.0,20,350412.43
O38246,C11189,P20464,2025-03-30,7.0,0,16260.72
O38247,C11266,P20242,2025-11-15,3.0,0,2500.53
O38248,C10900,P20305,2025-04-28,7.0,10,270223.19
O38249,C10642,P20071,2026-03-10,6.0,0,446981.46
O38250,C11251,P20158,2025-08-27,4.0,5,68014.07
O38251,C10634,P20019,2025-03-13,6.0,15,287239.85
O38252,C11580,P20055,2026-02-03,7.0,0,202309.59
O38253,C10451,P20444,2026-02-08,6.0,10,330815.34
O38254,C10196,P20215,2025-09-08,6.0,5,295130.89
O38255,C11894,P20456,2025-07-14,4.0,15,1547.41
O38256,C11228,P20209,2025-08-10,1.0,20,43109.6
O38257,C10458,P20021,2025-07-01,7.0,5,69973.49
O38258,C10830,P20282,2025-09-13,1.0,10,22074.63
O38259,C10257,P20249,2025-03-29,7.0,10,333959.6
O38260,C11553,P20028,2026-05-07,3.0,0,194183.91
O38261,C11296,P20423,2025-12-02,5.0,0,167481.75
O38262,C10009,P20417,2026-06-22,1.0,20,681.74
O38263,C10761,P20296,2026-02-11,3.0,5,101389.63
O38264,C10949,P20211,2025-10-16,4.0,0,281736.44
O38265,C11225,P20285,2025-12-28,1.0,15,45273.05
O38266,C11083,P20020,2026-03-17,1.0,10,54398.01
O38267,C10887,P20020,2025-01-30,6.0,0,362653.38
O38268,C10393,P20330,2025-08-11,7.0,0,447530.23
O38269,C11676,P20396,2025-05-04,6.0,0,222355.62
O38270,C11143,P20120,2025-08-03,3.0,15,71815.88
O38271,C11577,P20097,2025-04-28,6.0,15,204521.12
O38272,C10399,P20120,2025-08-15,3.0,0,84489.27
O38273,C11858,P20025,2026-03-20,2.0,15,37067.84
O38274,C10331,P20153,2026-03-13,7.0,5,108874.6
O38275,C11291,P20245,2025-01-12,2.0,10,7596.68
O38276,C11544,P20260,2025-05-02,5.0,0,351031.05
O38277,C11719,P20004,2026-05-04,7.0,5,93290.92
O38278,C10480,P20393,2025-09-08,1.0,0,28752.51
O38279,C10134,P20143,2026-04-27,2.0,0,93405.24
O38280,C11717,P20282,2025-10-07,3.0,0,73582.11
O38281,C10916,P20335,2025-12-03,6.0,0,109209.24
O38282,C10935,P20346,2025-06-17,6.0,20,67920.19
O38283,C10355,P20220,2025-11-24,1.0,20,2057.66
O38284,C10584,P20327,2025-09-03,7.0,15,42035.5
O38285,C11522,P20160,2025-10-28,2.0,0,60229.44
O38286,C10625,P20076,2025-07-19,5.0,5,184943.82
O38287,C11131,P20099,2026-05-15,5.0,5,247999.4
O38288,C10290,P20180,2025-01-13,5.0,5,104925.12
O38289,C10825,P20127,2026-01-01,5.0,0,166896.75
O38290,C10629,P20032,2025-04-07,6.0,5,22855.35
O38291,C11019,P20265,2025-03-12,6.0,0,274980.54
O38292,C10632,P20334,2025-12-23,6.0,15,12556.91
O38293,C11171,P20013,2026-06-28,7.0,10,384565.42
O38294,C10327,P20440,2025-09-07,3.0,5,185271.66
O38295,C11439,P20380,2025-09-11,5.0,10,17456.26
O38296,C10210,P20428,2025-07-01,4.0,0,130350.64
O38297,C11320,P20481,2025-06-15,6.0,0,198402.48
O38298,C11422,P20352,2025-01-04,5.0,0,245898.4
O38299,C11127,P20339,2026-04-08,2.0,10,107656.87
O38300,C10636,P20414,2025-05-25,7.0,0,143880.31
O38301,C11781,P20400,2025-06-14,1.0,10,46469.78
O38302,C11532,P20396,2025-12-10,6.0,0,222355.62
O38303,C11915,P20202,2025-04-15,6.0,0,338098.26
O38304,C10868,P20450,2025-11-10,2.0,0,85606.08
O38305,C11233,P20018,2025-06-18,1.0,10,57818.95
O38306,C11957,P20397,2026-06-04,3.0,5,210873.24
O38307,C10428,P20093,2026-03-12,6.0,10,42912.83
O38308,C10393,P20280,2026-05-27,1.0,0,19925.25
O38309,C10826,P20358,2026-02-13,4.0,0,117364.0
O38310,C10916,P20396,2026-03-12,6.0,10,200120.06
O38311,C11133,P20316,2025-11-11,5.0,0,89913.15
O38312,C11913,P20060,2026-06-26,7.0,0,54684.28
O38313,C10348,P20477,2025-03-04,2.0,0,93393.28
O38314,C10050,P20214,2025-02-01,1.0,10,51158.25
O38315,C10916,P20100,2025-07-30,2.0,10,1958.71
O38316,C11129,P20001,2026-04-08,5.0,0,47854.1
O38317,C11444,P20043,2025-03-21,3.0,10,152108.41
O38318,C11397,P20311,2025-12-09,7.0,10,325828.94
O38319,C11051,P20168,2025-08-20,5.0,5,86233.35
O38320,C10968,P20192,2025-05-09,3.0,0,76857.51
O38321,C10800,P20034,2025-01-19,2.0,10,9025.29
O38322,C11793,P20034,2025-12-23,3.0,10,13537.94
O38323,C11297,P20176,2026-02-23,6.0,0,267607.8
O38324,C11017,P20417,2025-03-22,3.0,10,2300.89
O38325,C10649,P20196,2025-04-28,3.0,5,125461.76
O38326,C11364,P20486,2026-05-09,6.0,10,327056.35
O38327,C10301,P20158,2026-05-07,3.0,0,53695.32
O38328,C11504,P20245,2025-08-13,6.0,0,25322.28
O38329,C11858,P20500,2026-02-23,6.0,5,224907.52
O38330,C11568,P20366,2025-05-17,7.0,5,257304.93
O38331,C11581,P20340,2025-08-14,3.0,5,72809.58
O38332,C11289,P20346,2025-11-30,6.0,10,76410.22
O38333,C11566,P20335,2025-08-17,1.0,10,16381.39
O38334,C11620,P20071,2025-11-19,3.0,10,201141.66
O38335,C10166,P20327,2025-04-18,3.0,0,21194.37
O38336,C10316,P20114,2026-03-21,5.0,10,161465.76
O38337,C10001,P20285,2025-01-07,5.0,5,252996.45
O38338,C11020,P20407,2025-05-08,7.0,0,38142.37
O38339,C11785,P20418,2025-12-19,7.0,0,268326.94
O38340,C11285,P20468,2025-09-24,7.0,0,67260.34
O38341,C10063,P20143,2025-08-02,5.0,5,221837.44
O38342,C10483,P20097,2025-09-04,3.0,0,120306.54
O38343,C11700,P20309,2026-01-09,5.0,20,8383.52
O38344,C11345,P20401,2026-02-25,1.0,15,51990.33
O38345,C11870,P20320,2025-02-10,2.0,15,16920.13
O38346,C11225,P20212,2025-12-14,5.0,5,106079.14
O38347,C10222,P20317,2025-05-23,6.0,15,337779.99
O38348,C10152,P20185,2025-05-21,5.0,0,249407.9
O38349,C10644,P20205,2025-04-17,1.0,10,57875.04
O38350,C10626,P20364,2025-02-02,6.0,5,257012.54
O38351,C11486,P20216,2025-07-19,6.0,0,388883.94
O38352,C10217,P20246,2025-04-29,6.0,0,203595.9
O38353,C10196,P20239,2025-08-17,6.0,10,31995.11
O38354,C11817,P20293,2025-07-04,4.0,0,23411.2
O38355,C11226,P20391,2025-08-03,4.0,10,1808.28
O38356,C10995,P20008,2025-05-10,6.0,15,96322.58
O38357,C11015,P20471,2025-09-29,6.0,0,201773.58
O38358,C10647,P20078,2025-01-08,6.0,5,293450.48
O38359,C11258,P20324,2026-02-07,1.0,10,18533.99
O38360,C11165,P20277,2026-01-04,5.0,0,20364.5
O38361,C10708,P20445,2026-06-21,2.0,15,125456.28
O38362,C11522,P20494,2025-02-22,7.0,15,193798.58
O38363,C11579,P20202,2025-09-04,6.0,0,338098.26
O38364,C11081,P20214,2025-12-03,7.0,0,397897.5
O38365,C11956,P20094,2025-10-08,5.0,20,225829.12
O38366,C11528,P20478,2025-02-02,1.0,20,18275.57
O38367,C11166,P20464,2025-12-09,7.0,5,15447.68
O38368,C10722,P20075,2025-08-27,1.0,0,21559.65
O38369,C11608,P20470,2026-05-07,6.0,10,22886.12
O38370,C11760,P20157,2025-06-26,7.0,0,19068.7
O38371,C11563,P20153,2025-02-13,3.0,15,41748.91
O38372,C10640,P20442,2025-10-31,1.0,10,9484.06
O38373,C10106,P20142,2025-09-26,3.0,10,128793.7
O38374,C10165,P20078,2026-02-04,7.0,0,360377.78
O38375,C10215,P20322,2026-03-07,7.0,10,399561.18
O38376,C11095,P20182,2026-02-25,1.0,0,17509.88
O38377,C11740,P20461,2025-05-11,3.0,0,123456.06
O38378,C11689,P20195,2026-02-14,3.0,5,60958.19
O38379,C11603,P20158,2025-08-13,6.0,5,102021.11
O38380,C10090,P20146,2025-05-23,6.0,10,77024.41
O38381,C11796,P20054,2026-06-24,7.0,15,190661.98
O38382,C10874,P20356,2025-05-05,5.0,5,329931.68
O38383,C11252,P20277,2025-07-31,3.0,5,11607.76
O38384,C11103,P20309,2026-03-04,4.0,5,7964.34
O38385,C10608,P20083,2026-03-13,1.0,0,7444.36
O38386,C10349,P20400,2025-08-26,6.0,10,278818.69
O38387,C11866,P20156,2025-11-24,2.0,5,142147.74
O38388,C10894,P20004,2025-04-29,7.0,15,83470.82
O38389,C10246,P20499,2025-02-15,1.0,10,33114.71
O38390,C10272,P20311,2025-03-25,5.0,0,258594.4
O38391,C10403,P20271,2025-12-18,5.0,0,340961.25
O38392,C11693,P20064,2025-01-13,3.0,5,74558.59
O38393,C11140,P20449,2025-06-21,5.0,0,40499.15
O38394,C11459,P20112,2025-08-22,6.0,5,136351.24
O38395,C11554,P20239,2025-06-30,5.0,0,29625.1
O38396,C11466,P20144,2025-02-20,1.0,20,7455.82
O38397,C11196,P20374,2026-01-30,7.0,0,64602.72
O38398,C11040,P20020,2026-03-05,4.0,10,217592.03
O38399,C10961,P20064,2025-10-01,4.0,0,104643.64
O38400,C11776,P20289,2025-07-26,7.0,5,224318.6
O38401,C10898,P20081,2025-05-28,7.0,0,140777.56
O38402,C11080,P20197,2025-10-27,3.0,5,55444.04
O38403,C11615,P20382,2026-03-29,7.0,5,355267.34
O38404,C11127,P20069,2026-01-18,5.0,10,79120.89
O38405,C10284,P20186,2026-06-18,5.0,10,41095.84
O38406,C11729,P20167,2025-08-21,4.0,10,110032.56
O38407,C10517,P20205,2025-05-09,7.0,15,382618.32
O38408,C10618,P20492,2025-08-25,3.0,15,57250.97
O38409,C11302,P20164,2026-04-30,5.0,10,310111.02
O38410,C11909,P20094,2025-08-29,3.0,0,169371.84
O38411,C10612,P20249,2025-08-11,6.0,20,254445.41
O38412,C10750,P20068,2025-04-09,1.0,15,56435.88
O38413,C11293,P20343,2025-09-30,6.0,10,304396.38
O38414,C11857,P20021,2026-02-03,5.0,5,49981.07
O38415,C10400,P20319,2026-06-01,5.0,0,22306.5
O38416,C11527,P20085,2026-03-06,5.0,10,39435.66
O38417,C10086,P20390,2026-06-07,4.0,15,103909.34
O38418,C10320,P20024,2025-12-14,4.0,10,105376.39
O38419,C11056,P20111,2026-03-27,5.0,10,92631.69
O38420,C10336,P20437,2025-02-11,5.0,0,291977.5
O38421,C10051,P20351,2025-04-04,1.0,5,50454.16
O38422,C11103,P20083,2026-05-01,1.0,10,6699.92
O38423,C11722,P20358,2026-06-01,3.0,0,88023.0
O38424,C10174,P20460,2025-05-30,7.0,10,83849.85
O38425,C11972,P20078,2026-05-14,3.0,10,139002.86
O38426,C11642,P20434,2026-01-06,4.0,0,70642.32
O38427,C10501,P20380,2026-04-30,2.0,0,7758.34
O38428,C11599,P20140,2026-01-18,1.0,15,32343.16
O38429,C10076,P20440,2025-07-11,3.0,0,195022.8
O38430,C10316,P20376,2025-08-09,7.0,5,54855.58
O38431,C11857,P20271,2025-02-16,7.0,10,429611.18
O38432,C11397,P20339,2025-05-07,1.0,15,50837.96
O38433,C11105,P20476,2025-01-07,1.0,15,19565.34
O38434,C11897,P20424,2025-04-26,6.0,5,130844.87
O38435,C11664,P20169,2026-01-01,2.0,5,89825.94
O38436,C11719,P20197,2025-02-15,1.0,15,16535.94
O38437,C11779,P20453,2026-01-28,6.0,10,161676.86
O38438,C10697,P20262,2025-01-23,7.0,10,138486.98
O38439,C11010,P20215,2025-05-11,2.0,5,98376.96
O38440,C10732,P20067,2025-05-07,7.0,5,308601.9
O38441,C11095,P20229,2026-03-21,6.0,5,215776.01
O38442,C10969,P20161,2025-11-05,7.0,5,122337.46
O38443,C10854,P20427,2026-03-09,6.0,0,121824.6
O38444,C10666,P20122,2026-04-18,2.0,20,83641.41
O38445,C11781,P20149,2025-02-17,1.0,0,61035.79
O38446,C10652,P20340,2025-03-23,1.0,0,25547.22
O38447,C11095,P20193,2025-04-19,3.0,5,170247.09
O38448,C10046,P20231,2025-09-20,1.0,10,44025.52
O38449,C11071,P20111,2025-01-31,7.0,15,122479.68
O38450,C11615,P20145,2025-12-24,1.0,10,65951.4
O38451,C11446,P20221,2026-04-25,1.0,15,46408.04
O38452,C10149,P20392,2025-07-08,3.0,15,162667.05
O38453,C10910,P20064,2025-01-05,2.0,15,44473.55
O38454,C11154,P20126,2025-10-13,3.0,0,57492.06
O38455,C10456,P20218,2026-01-29,7.0,5,214039.03
O38456,C11663,P20284,2026-03-31,7.0,5,411145.09
O38457,C10877,P20354,2026-03-02,1.0,5,17610.93
O38458,C11655,P20474,2025-01-27,5.0,10,154323.68
O38459,C10966,P20397,2025-05-07,1.0,5,70291.08
O38460,C10869,P20236,2025-05-15,3.0,10,197106.99
O38461,C11529,P20485,2026-06-19,6.0,5,114781.76
O38462,C10929,P20013,2025-11-27,6.0,0,366252.78
O38463,C11024,P20422,2026-01-27,3.0,5,89918.73
O38464,C11001,P20153,2025-01-08,4.0,15,55665.21
O38465,C10774,P20239,2025-09-18,7.0,10,37327.63
O38466,C10244,P20190,2025-07-18,6.0,20,243123.02
O38467,C10474,P20151,2026-01-21,5.0,15,137358.85
O38468,C10382,P20086,2026-04-17,3.0,5,37454.33
O38469,C11127,P20021,2025-06-28,6.0,0,63133.98
O38470,C10489,P20182,2026-03-26,6.0,10,94553.35
O38471,C11061,P20319,2025-08-28,2.0,10,8030.34
O38472,C11678,P20158,2026-06-08,1.0,5,17003.52
O38473,C11573,P20459,2025-07-02,6.0,0,325497.24
O38474,C11544,P20452,2025-12-24,6.0,10,186353.19
O38475,C11767,P20481,2026-01-11,2.0,0,66134.16
O38476,C11357,P20367,2026-06-22,7.0,15,308520.59
O38477,C10397,P20076,2025-03-23,3.0,10,105125.96
O38478,C10296,P20329,2025-12-24,3.0,0,30778.53
O38479,C10107,P20416,2025-07-04,2.0,0,108528.26
O38480,C10860,P20203,2025-10-15,2.0,10,42318.79
O38481,C10954,P20229,2025-03-03,4.0,10,136279.58
O38482,C10530,P20152,2026-05-22,1.0,10,42524.2
O38483,C11849,P20263,2026-04-07,2.0,10,76097.81
O38484,C11107,P20072,2025-01-30,1.0,10,58663.09
O38485,C10934,P20225,2025-01-31,6.0,5,28196.3
O38486,C10288,P20473,2025-10-20,5.0,15,95868.23
O38487,C10706,P20385,2025-06-22,3.0,5,110300.47
O38488,C11485,P20131,2025-05-08,2.0,0,51674.74
O38489,C10215,P20360,2025-03-27,5.0,0,99538.15
O38490,C11305,P20028,2025-11-11,3.0,0,194183.91
O38491,C10732,P20299,2025-01-28,4.0,5,74577.7
O38492,C11978,P20097,2025-05-02,3.0,10,108275.89
O38493,C11483,P20046,2025-09-08,2.0,0,17667.02
O38494,C11825,P20001,2026-02-07,5.0,15,40675.98
O38495,C10344,P20166,2026-03-19,5.0,10,115241.99
O38496,C10194,P20245,2025-09-29,5.0,0,21101.9
O38497,C10158,P20219,2025-04-23,3.0,0,25808.91
O38498,C10465,P20102,2026-01-29,1.0,5,60672.8
O38499,C10104,P20291,2025-01-19,7.0,0,189169.96
O38500,C10034,P20458,2026-04-10,1.0,0,39015.5
O38501,C11126,P20204,2025-07-10,3.0,0,116197.11
O38502,C10639,P20202,2026-05-08,2.0,5,107064.45
O38503,C11750,P20054,2025-06-12,3.0,0,96132.09
O38504,C10325,P20482,2025-10-22,1.0,0,3195.14
O38505,C11968,P20280,2025-03-14,3.0,15,50809.39
O38506,C11832,P20412,2025-11-05,5.0,0,34952.9
O38507,C10691,P20278,2025-10-29,2.0,5,78248.95
O38508,C10592,P20493,2025-11-04,7.0,0,140727.72
O38509,C10141,P20016,2025-05-04,2.0,0,58201.7
O38510,C10474,P20013,2025-09-18,4.0,10,219751.67
O38511,C11055,P20356,2025-07-14,7.0,0,486215.1
O38512,C10884,P20356,2025-12-17,3.0,0,208377.9
O38513,C11959,P20318,2026-05-04,6.0,10,40739.27
O38514,C10063,P20427,2025-07-19,6.0,0,121824.6
O38515,C11584,P20087,2026-05-23,7.0,5,273881.25
O38516,C11111,P20078,2026-03-22,7.0,0,360377.78
O38517,C10304,P20416,2025-03-21,7.0,0,379848.91
O38518,C11085,P20067,2026-04-14,6.0,0,278437.8
O38519,C10396,P20347,2026-03-18,5.0,20,55600.48
O38520,C10334,P20211,2025-09-29,6.0,5,401474.43
O38521,C11976,P20214,2025-12-09,3.0,10,153474.75
O38522,C10786,P20185,2025-05-04,4.0,10,179573.69
O38523,C10411,P20449,2025-08-11,4.0,10,29159.39
O38524,C10284,P20453,2026-05-05,3.0,10,80838.43
O38525,C10466,P20433,2025-10-24,6.0,10,75383.89
O38526,C10080,P20033,2025-04-29,3.0,5,133599.11
O38527,C11716,P20115,2025-03-17,7.0,5,334698.89
O38528,C10784,P20275,2025-09-15,7.0,15,27224.7
O38529,C11101,P20420,2026-06-16,3.0,15,165768.26
O38530,C11978,P20499,2025-12-17,7.0,0,257558.84
O38531,C10733,P20198,2025-10-04,1.0,5,66564.74
O38532,C11929,P20380,2025-09-12,4.0,10,13965.01
O38533,C11818,P20143,2025-09-21,2.0,0,93405.24
O38534,C11564,P20228,2025-01-29,6.0,15,154564.48
O38535,C11385,P20120,2026-04-12,6.0,5,160529.61
O38536,C10077,P20353,2025-02-04,1.0,10,58929.52
O38537,C10509,P20024,2025-10-21,5.0,0,146356.1
O38538,C11188,P20027,2025-07-22,2.0,0,125560.5
O38539,C11033,P20433,2025-03-09,2.0,0,27919.96
O38540,C11199,P20075,2025-05-11,2.0,0,43119.3
O38541,C10462,P20241,2025-04-21,7.0,5,409604.69
O38542,C11331,P20023,2026-06-08,4.0,15,227926.92
O38543,C11612,P20161,2025-10-15,5.0,5,87383.9
O38544,C10245,P20041,2025-02-12,1.0,0,35811.32
O38545,C10122,P20238,2025-10-21,7.0,0,7090.23
O38546,C10185,P20239,2025-10-12,5.0,10,26662.59
O38547,C10032,P20056,2025-01-19,6.0,5,307885.21
O38548,C10998,P20413,2026-05-22,1.0,20,42990.16
O38549,C11987,P20415,2025-02-17,7.0,10,359708.08
O38550,C10762,P20449,2025-08-07,4.0,15,27539.42
O38551,C10569,P20098,2025-07-07,6.0,0,387551.34
O38552,C10310,P20146,2025-01-31,5.0,10,64187.01
O38553,C11396,P20466,2025-09-16,2.0,0,44888.86
O38554,C11680,P20262,2025-12-10,5.0,10,98919.27
O38555,C10830,P20436,2025-11-04,6.0,5,424495.42
O38556,C11620,P20040,2025-03-12,7.0,10,217229.54
O38557,C10992,P20193,2025-11-03,7.0,0,418150.74
O38558,C11080,P20239,2025-04-09,4.0,5,22515.08
O38559,C10791,P20042,2025-01-21,4.0,0,235160.48
O38560,C11297,P20222,2025-01-06,4.0,0,262355.28
O38561,C10464,P20196,2025-08-19,1.0,10,39619.5
O38562,C10678,P20288,2025-03-23,5.0,20,118409.4
O38563,C11480,P20010,2025-08-05,2.0,10,38139.89
O38564,C10979,P20235,2025-12-01,7.0,5,357364.08
O38565,C10670,P20325,2026-04-04,2.0,0,16101.2
O38566,C11273,P20265,2025-03-28,3.0,0,137490.27
O38567,C10698,P20069,2026-05-30,4.0,0,70329.68
O38568,C10994,P20445,2026-05-28,6.0,20,354229.49
O38569,C10078,P20139,2026-04-23,2.0,5,5877.76
O38570,C10534,P20355,2026-05-13,4.0,15,115338.91
O38571,C10108,P20219,2026-03-25,2.0,10,15485.35
O38572,C11297,P20196,2025-09-17,5.0,10,198097.52
O38573,C10764,P20074,2026-06-21,3.0,15,99174.8
O38574,C10015,P20103,2025-07-19,4.0,0,104542.64
O38575,C10370,P20225,2026-04-08,1.0,5,4699.38
O38576,C11328,P20123,2025-04-04,1.0,15,60207.54
O38577,C11696,P20102,2025-12-18,2.0,10,114959.0
O38578,C10205,P20264,2025-04-18,7.0,0,60630.57
O38579,C11137,P20433,2025-12-21,5.0,0,69799.9
O38580,C11704,P20408,2026-04-14,6.0,10,196674.32
O38581,C10865,P20487,2025-04-05,7.0,0,133769.79
O38582,C11277,P20161,2025-04-01,4.0,15,62548.47
O38583,C10441,P20233,2025-02-13,3.0,0,40268.13
O38584,C11210,P20491,2026-04-01,5.0,10,169151.54
O38585,C10859,P20275,2026-01-19,2.0,10,8236.04
O38586,C10227,P20258,2025-01-23,5.0,10,64813.1
O38587,C10528,P20311,2025-01-23,3.0,5,147398.81
O38588,C11692,P20139,2025-08-22,5.0,15,13147.63
O38589,C10354,P20227,2025-11-07,4.0,10,84816.83
O38590,C10623,P20273,2026-02-21,2.0,10,66076.65
O38591,C11025,P20426,2025-11-29,3.0,0,81276.0
O38592,C11577,P20317,2025-04-13,2.0,0,132462.74
O38593,C11584,P20387,2026-05-15,6.0,0,235983.06
O38594,C10927,P20086,2026-04-28,4.0,0,52567.48
O38595,C11444,P20291,2025-07-08,3.0,10,72965.56
O38596,C11644,P20469,2026-04-05,6.0,5,279527.71
O38597,C11185,P20217,2025-07-08,6.0,10,403712.91
O38598,C10161,P20359,2025-12-17,6.0,0,60699.0
O38599,C10871,P20066,2025-04-24,3.0,5,75410.54
O38600,C11152,P20257,2025-04-14,2.0,15,2979.71
O38601,C11746,P20135,2026-05-23,5.0,15,102201.79
O38602,C11175,P20404,2025-12-11,5.0,15,299011.26
O38603,C10444,P20427,2025-01-21,6.0,15,103550.91
O38604,C11791,P20375,2026-01-22,1.0,10,15754.36
O38605,C11495,P20390,2025-07-28,1.0,15,25977.33
O38606,C10463,P20055,2026-04-28,3.0,10,78033.7
O38607,C11754,P20356,2026-04-18,2.0,20,111134.88
O38608,C11054,P20243,2026-01-28,3.0,0,103253.34
O38609,C10473,P20252,2026-05-31,2.0,15,122600.04
O38610,C10557,P20021,2025-07-07,4.0,10,37880.39
O38611,C10080,P20307,2025-12-12,1.0,0,70695.15
O38612,C11063,P20430,2025-12-18,3.0,0,168213.78
O38613,C10240,P20163,2026-06-25,7.0,15,426050.76
O38614,C10557,P20356,2025-02-16,4.0,5,263945.34
O38615,C10590,P20264,2025-03-18,5.0,20,34646.04
O38616,C11361,P20498,2025-12-09,1.0,0,44002.13
O38617,C11932,P20068,2025-07-10,2.0,5,126150.78
